uid,sector,country,year,risk_scenario,total_emissions_tonnes,emissions_abated,price_of_carbon,carbon_cost_total_usd,carbon_cost_avoided_usd,abated_tonnes_cost
C012,Consumer Discretionary,Brazil,2048,Low Risk,19918397,122440,37.31631578947372,743281192.47,4569009.71,4569009.71
C012,Consumer Discretionary,Brazil,2048,Medium Risk,19918397,122440,79.02263157894777,1574004147.77,9675531.01,9675531.01
C012,Consumer Discretionary,Brazil,2048,High Risk,19918397,122440,133.12315789473723,2651599908.84,16299599.45,16299599.45
C012,Consumer Discretionary,Brazil,2049,Low Risk,19906154,122430,37.82710526315782,752992182.74,4631172.5,4631172.5
C012,Consumer Discretionary,Brazil,2049,Medium Risk,19906154,122430,81.32421052631616,1618852258.67,9956523.09,9956523.09
C012,Consumer Discretionary,Brazil,2049,High Risk,19906154,122430,137.69605263157973,2740998828.88,16858127.72,16858127.72
C012,Consumer Discretionary,Brazil,2050,Low Risk,19893910,122440,38.337894736842145,762690627.48,4694091.83,4694091.83
C012,Consumer Discretionary,Brazil,2050,Medium Risk,19893910,122440,83.62578947368456,1663643929.47,10239141.66,10239141.66
C012,Consumer Discretionary,Brazil,2050,High Risk,19893910,122440,142.26894736842223,2830285634.74,17419409.92,17419409.92
C013,Consumer Discretionary,UK,2025,Low Risk,41980000,0,25.56815789473694,1073351268.42,0.0,0.0
C013,Consumer Discretionary,UK,2025,Medium Risk,41980000,0,26.0863157894737,1095103536.84,0.0,0.0
C013,Consumer Discretionary,UK,2025,High Risk,41980000,0,27.946578947368835,1173197384.21,0.0,0.0
C013,Consumer Discretionary,UK,2026,Low Risk,41781760,1982400,26.07894736842104,1089624320.0,51698905.26,51698905.26
C013,Consumer Discretionary,UK,2026,Medium Risk,41781760,1982400,28.3878947368421,1186096204.8,56276162.53,56276162.53
C013,Consumer Discretionary,UK,2026,High Risk,41781760,1982400,32.519473684211334,1358720844.8,64466604.63,64466604.63
C013,Consumer Discretionary,UK,2027,Low Risk,41583520,1982400,26.589736842105367,1105694853.77,52711494.32,52711494.32
C013,Consumer Discretionary,UK,2027,Medium Risk,41583520,1982400,30.689473684210498,1276176342.74,60838812.63,60838812.63
C013,Consumer Discretionary,UK,2027,High Risk,41583520,1982400,37.092368421053834,1542431244.08,73531911.16,73531911.16
C013,Consumer Discretionary,UK,2028,Low Risk,41385280,1982400,27.100526315789466,1121562869.73,53724083.37,53724083.37
C013,Consumer Discretionary,UK,2028,Medium Risk,41385280,1982400,32.991052631578896,1365343950.65,65401462.74,65401462.74
C013,Consumer Discretionary,UK,2028,High Risk,41385280,1982400,41.665263157894515,1724328582.06,82597217.68,82597217.68
C013,Consumer Discretionary,UK,2029,Low Risk,41187040,1982400,27.611315789473792,1137228367.87,54736672.42,54736672.42
C013,Consumer Discretionary,UK,2029,Medium Risk,41187040,1982400,35.2926315789482,1453599028.55,69964112.84,69964112.84
C013,Consumer Discretionary,UK,2029,High Risk,41187040,1982400,46.238157894737014,1904412858.74,91662524.21,91662524.21
C013,Consumer Discretionary,UK,2030,Low Risk,40988800,1982400,28.12210526315789,1152691348.21,55749261.47,55749261.47
C013,Consumer Discretionary,UK,2030,Medium Risk,40988800,1982400,37.5942105263166,1540941576.42,74526762.95,74526762.95
C013,Consumer Discretionary,UK,2030,High Risk,40988800,1982400,50.811052631579514,2082684074.11,100727830.74,100727830.74
C013,Consumer Discretionary,UK,2031,Low Risk,40790560,1982400,28.632894736842218,1167951810.74,56761850.53,56761850.53
C013,Consumer Discretionary,UK,2031,Medium Risk,40790560,1982400,39.895789473685,1627371594.27,79089413.05,79089413.05
C013,Consumer Discretionary,UK,2031,High Risk,40790560,1982400,55.383947368422014,2259142228.17,109793137.26,109793137.26
C013,Consumer Discretionary,UK,2032,Low Risk,40592320,1982400,29.143684210526317,1183009755.45,57774439.58,57774439.58
C013,Consumer Discretionary,UK,2032,Medium Risk,40592320,1982400,42.1973684210534,1712889082.11,83652063.16,83652063.16
C013,Consumer Discretionary,UK,2032,High Risk,40592320,1982400,59.956842105262695,2433787320.93,118858443.79,118858443.79
C013,Consumer Discretionary,UK,2033,Low Risk,40394080,1982400,29.654473684210643,1197865182.36,58787028.63,58787028.63
C013,Consumer Discretionary,UK,2033,Medium Risk,40394080,1982400,44.498947368421796,1797494039.92,88214713.26,88214713.26
C013,Consumer Discretionary,UK,2033,High Risk,40394080,1982400,64.5297368421052,2606619352.38,127923750.32,127923750.32
C013,Consumer Discretionary,UK,2034,Low Risk,40195840,1982400,30.165263157894742,1212518091.45,59799617.68,59799617.68
C013,Consumer Discretionary,UK,2034,Medium Risk,40195840,1982400,46.800526315790194,1881186467.71,92777363.37,92777363.37
C013,Consumer Discretionary,UK,2034,High Risk,40195840,1982400,69.1026315789477,2777638322.53,136989056.84,136989056.84
C013,Consumer Discretionary,UK,2035,Low Risk,39997600,1982400,30.67605263157907,1226968482.74,60812206.74,60812206.74
C013,Consumer Discretionary,UK,2035,Medium Risk,39997600,1982400,49.10210526315859,1963966365.47,97340013.47,97340013.47
C013,Consumer Discretionary,UK,2035,High Risk,39997600,1982400,73.6755263157902,2946844231.37,146054363.37,146054363.37
C013,Consumer Discretionary,UK,2036,Low Risk,39799360,1982400,31.186842105263167,1241216356.21,61824795.79,61824795.79
C013,Consumer Discretionary,UK,2036,Medium Risk,39799360,1982400,51.40368421052699,2045833733.22,101902663.58,101902663.58
C013,Consumer Discretionary,UK,2036,High Risk,39799360,1982400,78.2484210526327,3114237078.91,155119669.89,155119669.89
C013,Consumer Discretionary,UK,2037,Low Risk,39601120,1982400,31.697631578947494,1255261711.87,62837384.84,62837384.84
C013,Consumer Discretionary,UK,2037,Medium Risk,39601120,1982400,53.70526315789539,2126788570.95,106465313.68,106465313.68
C013,Consumer Discretionary,UK,2037,High Risk,39601120,1982400,82.82131578947337,3279816865.14,164184976.42,164184976.42
C013,Consumer Discretionary,UK,2038,Low Risk,39402880,1982400,32.20842105263159,1269104549.73,63849973.89,63849973.89
C013,Consumer Discretionary,UK,2038,Medium Risk,39402880,1982400,56.006842105263786,2206830878.65,111027963.79,111027963.79
C013,Consumer Discretionary,UK,2038,High Risk,39402880,1982400,87.39421052631587,3443583590.06,173250282.95,173250282.95
C013,Consumer Discretionary,UK,2039,Low Risk,39204640,1982400,32.71921052631592,1282744869.77,64862562.95,64862562.95
C013,Consumer Discretionary,UK,2039,Medium Risk,39204640,1982400,58.308421052632184,2285960656.34,115590613.89,115590613.89
C013,Consumer Discretionary,UK,2039,High Risk,39204640,1982400,91.96710526315837,3605537253.68,182315589.47,182315589.47
C013,Consumer Discretionary,UK,2040,Low Risk,39006400,1982400,33.23000000000002,1296182672.0,65875152.0,65875152.0
C013,Consumer Discretionary,UK,2040,Medium Risk,39006400,1982400,60.61000000000058,2364177904.0,120153264.0,120153264.0
C013,Consumer Discretionary,UK,2040,High Risk,39006400,1982400,96.54000000000087,3765677856.0,191380896.0,191380896.0
C013,Consumer Discretionary,UK,2041,Low Risk,38808160,1982400,33.740789473684345,1309417956.42,66887741.05,66887741.05
C013,Consumer Discretionary,UK,2041,Medium Risk,38808160,1982400,62.91157894736898,2441482621.64,124715914.11,124715914.11
C013,Consumer Discretionary,UK,2041,High Risk,38808160,1982400,101.11289473684337,3924005397.01,200446202.53,200446202.53
C013,Consumer Discretionary,UK,2042,Low Risk,38609920,1982400,34.25157894736844,1322450723.03,67900330.11,67900330.11
C013,Consumer Discretionary,UK,2042,Medium Risk,38609920,1982400,65.21315789473738,2517874809.26,129278564.21,129278564.21
C013,Consumer Discretionary,UK,2042,High Risk,38609920,1982400,105.68578947368405,4080519876.72,209511509.05,209511509.05
C013,Consumer Discretionary,UK,2043,Low Risk,38411680,1982400,34.76236842105277,1335280971.83,68912919.16,68912919.16
C013,Consumer Discretionary,UK,2043,Medium Risk,38411680,1982400,67.51473684210578,2593354466.86,133841214.32,133841214.32
C013,Consumer Discretionary,UK,2043,High Risk,38411680,1982400,110.25868421052655,4235221295.12,218576815.58,218576815.58
C013,Consumer Discretionary,UK,2044,Low Risk,38213440,1982400,35.27315789473687,1347908702.82,69925508.21,69925508.21
C013,Consumer Discretionary,UK,2044,Medium Risk,38213440,1982400,69.81631578947417,2667921594.44,138403864.42,138403864.42
C013,Consumer Discretionary,UK,2044,High Risk,38213440,1982400,114.83157894736905,4388109652.21,227642122.11,227642122.11
C013,Consumer Discretionary,UK,2045,Low Risk,38015200,1982400,35.783947368421195,1360333916.0,70938097.26,70938097.26
C013,Consumer Discretionary,UK,2045,Medium Risk,38015200,1982400,72.11789473684257,2741576192.0,142966514.53,142966514.53
C013,Consumer Discretionary,UK,2045,High Risk,38015200,1982400,119.40447368421155,4539184948.0,236707428.63,236707428.63
C013,Consumer Discretionary,UK,2046,Low Risk,37816960,1982400,36.294736842105294,1372556611.37,71950686.32,71950686.32
C013,Consumer Discretionary,UK,2046,Medium Risk,37816960,1982400,74.41947368421097,2814318259.54,147529164.63,147529164.63
C013,Consumer Discretionary,UK,2046,High Risk,37816960,1982400,123.97736842105223,4688447182.48,245772735.16,245772735.16
C013,Consumer Discretionary,UK,2047,Low Risk,37618720,1982400,36.80552631578962,1384576788.93,72963275.37,72963275.37
C013,Consumer Discretionary,UK,2047,Medium Risk,37618720,1982400,76.72105263157937,2886147797.05,152091814.74,152091814.74
C013,Consumer Discretionary,UK,2047,High Risk,37618720,1982400,128.55026315789473,4835896355.66,254838041.68,254838041.68
C013,Consumer Discretionary,UK,2048,Low Risk,37420480,1982400,37.31631578947372,1396394448.67,73975864.42,73975864.42
C013,Consumer Discretionary,UK,2048,Medium Risk,37420480,1982400,79.02263157894777,2957064804.55,156654464.84,156654464.84
C013,Consumer Discretionary,UK,2048,High Risk,37420480,1982400,133.12315789473723,4981532467.54,263903348.21,263903348.21
C013,Consumer Discretionary,UK,2049,Low Risk,37222240,1982400,37.82710526315782,1408009590.61,74988453.47,74988453.47
C013,Consumer Discretionary,UK,2049,Medium Risk,37222240,1982400,81.32421052631616,3027069282.02,161217114.95,161217114.95
C013,Consumer Discretionary,UK,2049,High Risk,37222240,1982400,137.69605263157973,5125355518.11,272968654.74,272968654.74
C013,Consumer Discretionary,UK,2050,Low Risk,37024000,1982400,38.337894736842145,1419422214.74,76001042.53,76001042.53
C013,Consumer Discretionary,UK,2050,Medium Risk,37024000,1982400,83.62578947368456,3096161229.47,165779765.05,165779765.05
C013,Consumer Discretionary,UK,2050,High Risk,37024000,1982400,142.26894736842223,5267365507.37,282033961.26,282033961.26
C014,Utilities,USA,2025,Low Risk,47180000,0,46.34684210526325,2186644010.53,0.0,0.0
C014,Utilities,USA,2025,Medium Risk,47180000,0,43.73421052631602,2063380052.63,0.0,0.0
C014,Utilities,USA,2025,High Risk,47180000,0,45.64815789473505,2153680089.47,0.0,0.0
C014,Utilities,USA,2026,Low Risk,46909674,2703260,47.00105263157889,2204804056.6,127056065.54,127056065.54
C014,Utilities,USA,2026,Medium Risk,46909674,2703260,47.51526315789488,2228925504.76,128446110.28,128446110.28
C014,Utilities,USA,2026,High Risk,46909674,2703260,54.79894736842107,2570600756.6,148135802.46,148135802.46
C014,Utilities,USA,2027,Low Risk,46639347,2703270,47.65526315789475,2222610354.8,128825043.24,128825043.24
C014,Utilities,USA,2027,Medium Risk,46639347,2703270,51.29631578947374,2392426671.93,138667791.58,138667791.58
C014,Utilities,USA,2027,High Risk,46639347,2703270,63.94973684210345,2982573967.14,172873405.11,172873405.11
C014,Utilities,USA,2028,Low Risk,46369021,2703260,48.309473684210616,2240062999.76,130593067.83,130593067.83
C014,Utilities,USA,2028,Medium Risk,46369021,2703260,55.0773684210526,2553883652.94,148888446.96,148888446.96
C014,Utilities,USA,2028,High Risk,46369021,2703260,73.10052631578947,3389599839.85,197609728.77,197609728.77
C014,Utilities,USA,2029,Low Risk,46098694,2703270,48.96368421052625,2257161895.53,132362058.62,132362058.62
C014,Utilities,USA,2029,Medium Risk,46098694,2703270,58.858421052631456,2713296341.43,159110203.88,159110203.88
C014,Utilities,USA,2029,High Risk,46098694,2703270,82.25131578947185,3791678237.68,222347514.43,222347514.43
C014,Utilities,USA,2030,Low Risk,45828368,2703260,49.61789473684212,2273907139.39,134130070.13,134130070.13
C014,Utilities,USA,2030,Medium Risk,45828368,2703260,62.639473684210316,2870664851.33,169330783.63,169330783.63
C014,Utilities,USA,2030,High Risk,45828368,2703260,91.40210526315786,4188809315.97,247083655.07,247083655.07
C014,Utilities,USA,2031,Low Risk,45558042,2703260,50.27210526315798,2290298683.01,135898571.27,135898571.27
C014,Utilities,USA,2031,Medium Risk,45558042,2703260,66.42052631578917,3025989127.56,179551951.97,179551951.97
C014,Utilities,USA,2031,High Risk,45558042,2703260,100.55289473684024,4580993001.64,271820618.23,271820618.23
C014,Utilities,USA,2032,Low Risk,45287715,2703270,50.92631578947362,2306336475.47,137667581.68,137667581.68
C014,Utilities,USA,2032,Medium Risk,45287715,2703270,70.20157894736803,3179269099.92,189773822.32,189773822.32
C014,Utilities,USA,2032,High Risk,45287715,2703270,109.70368421052626,4968229184.98,296558678.42,296558678.42
C014,Utilities,USA,2033,Low Risk,45017389,2703260,51.580526315789484,2322020617.98,139435573.57,139435573.57
C014,Utilities,USA,2033,Medium Risk,45017389,2703260,73.9826315789478,3330504905.03,199994288.64,199994288.64
C014,Utilities,USA,2033,High Risk,45017389,2703260,118.85447368420864,5350518076.23,321294544.53,321294544.53
C014,Utilities,USA,2034,Low Risk,44747062,2703270,52.23473684210535,2337351008.03,141204597.06,141204597.06
C014,Utilities,USA,2034,Medium Risk,44747062,2703270,77.76368421052666,3479696398.72,210216234.62,210216234.62
C014,Utilities,USA,2034,High Risk,44747062,2703270,128.00526315789466,5727859446.85,346032787.74,346032787.74
C014,Utilities,USA,2035,Low Risk,44476736,2703260,52.888947368420986,2352327749.42,142972575.86,142972575.86
C014,Utilities,USA,2035,Medium Risk,44476736,2703260,81.54473684210552,3626843732.72,220436625.32,220436625.32
C014,Utilities,USA,2035,High Risk,44476736,2703260,137.15605263157704,6100253543.7,370768470.84,370768470.84
C014,Utilities,USA,2036,Low Risk,44206410,2703260,53.54315789473685,2366950790.59,144741077.01,144741077.01
C014,Utilities,USA,2036,Medium Risk,44206410,2703260,85.32578947368438,3771946833.05,230657793.65,230657793.65
C014,Utilities,USA,2036,High Risk,44206410,2703260,146.30684210526306,6467700247.91,395505433.99,395505433.99
C014,Utilities,USA,2037,Low Risk,43936083,2703270,54.197368421052715,2381220077.33,146510120.13,146510120.13
C014,Utilities,USA,2037,Medium Risk,43936083,2703270,89.10684210526324,3915005610.6,240879853.06,240879853.06
C014,Utilities,USA,2037,High Risk,43936083,2703270,155.45763157894544,6830199404.04,420243951.72,420243951.72
C014,Utilities,USA,2038,Low Risk,43665757,2703260,54.85157894736835,2395135717.38,148278079.31,148278079.31
C014,Utilities,USA,2038,Medium Risk,43665757,2703260,92.8878947368421,4056020239.82,251100130.33,251100130.33
C014,Utilities,USA,2038,High Risk,43665757,2703260,164.60842105263146,7187751313.84,444979360.29,444979360.29
C014,Utilities,USA,2039,Low Risk,43395430,2703270,55.50578947368422,2408697601.7,150047135.51,150047135.51
C014,Utilities,USA,2039,Medium Risk,43395430,2703270,96.66894736842096,4194990538.7,261322265.35,261322265.35
C014,Utilities,USA,2039,High Risk,43395430,2703270,173.75921052631384,7540355657.25,469718061.04,469718061.04
C014,Utilities,USA,2040,Low Risk,43125104,2703260,56.16000000000008,2421905840.64,151815081.6,151815081.6
C014,Utilities,USA,2040,Medium Risk,43125104,2703260,100.44999999999982,4331916696.8,271542467.0,271542467.0
C014,Utilities,USA,2040,High Risk,43125104,2703260,182.90999999999985,7888012772.64,494453286.6,494453286.6
C014,Utilities,USA,2041,Low Risk,42854778,2703260,56.81421052631572,2434760379.35,153583582.75,153583582.75
C014,Utilities,USA,2041,Medium Risk,42854778,2703260,104.23105263157868,4466798621.23,281763635.34,281763635.34
C014,Utilities,USA,2041,High Risk,42854778,2703260,192.06078947368223,8230722495.4,519190249.75,519190249.75
C014,Utilities,USA,2042,Low Risk,42584451,2703270,57.468421052631584,2447261160.36,155352658.58,155352658.58
C014,Utilities,USA,2042,Medium Risk,42584451,2703270,108.01210526315754,4599636203.99,291985883.79,291985883.79
C014,Utilities,USA,2042,High Risk,42584451,2703270,201.21157894736825,8568484624.32,543929225.02,543929225.02
C014,Utilities,USA,2043,Low Risk,42314125,2703260,58.12263157894745,2459408297.96,157120585.04,157120585.04
C014,Utilities,USA,2043,Medium Risk,42314125,2703260,111.7931578947373,4730429657.3,302205972.01,302205972.01
C014,Utilities,USA,2043,High Risk,42314125,2703260,210.36236842105063,8901299552.66,568664176.06,568664176.06
C014,Utilities,USA,2044,Low Risk,42043798,2703270,58.776842105263086,2471201676.55,158889673.96,158889673.96
C014,Utilities,USA,2044,Medium Risk,42043798,2703270,115.57421052631616,4859178761.38,312428296.09,312428296.09
C014,Utilities,USA,2044,High Risk,42043798,2703270,219.51315789473665,9229166868.87,593403334.34,593403334.34
C014,Utilities,USA,2045,Low Risk,41773472,2703260,59.43105263157895,2482641413.04,160657587.34,160657587.34
C014,Utilities,USA,2045,Medium Risk,41773472,2703260,119.35526315789502,4985883743.58,322648308.68,322648308.68
C014,Utilities,USA,2045,High Risk,41773472,2703260,228.66394736841903,9552087002.8,618138102.36,618138102.36
C014,Utilities,USA,2046,Low Risk,41503146,2703260,60.085263157894815,2493727449.29,162426088.48,162426088.48
C014,Utilities,USA,2046,Medium Risk,41503146,2703260,123.13631578947388,5110544492.11,332869477.02,332869477.02
C014,Utilities,USA,2046,High Risk,41503146,2703260,237.81473684210505,9870059744.11,642875065.52,642875065.52
C014,Utilities,USA,2047,Low Risk,41232819,2703270,60.73947368421045,2504459724.58,164195197.03,164195197.03
C014,Utilities,USA,2047,Medium Risk,41232819,2703270,126.91736842105274,5233160880.06,343091914.53,343091914.53
C014,Utilities,USA,2047,High Risk,41232819,2703270,246.96552631578743,10183084845.82,667614498.32,667614498.32
C014,Utilities,USA,2048,Low Risk,40962493,2703260,61.39368421052632,2514838359.72,165963090.78,165963090.78
C014,Utilities,USA,2048,Medium Risk,40962493,2703260,130.6984210526316,5353733157.48,353311813.69,353311813.69
C014,Utilities,USA,2048,High Risk,40962493,2703260,256.11631578947345,10491162792.71,692348991.82,692348991.82
C014,Utilities,USA,2049,Low Risk,40692166,2703270,62.04789473684218,2524863232.58,167732212.41,167732212.41
C014,Utilities,USA,2049,Medium Risk,40692166,2703270,134.47947368421046,5472261066.75,363534326.83,363534326.83
C014,Utilities,USA,2049,High Risk,40692166,2703270,265.26710526315946,10794293081.71,717088607.64,717088607.64
C014,Utilities,USA,2050,Low Risk,40421840,2703260,62.70210526315782,2534534466.61,169500093.07,169500093.07
C014,Utilities,USA,2050,Medium Risk,40421840,2703260,138.26052631578932,5588744873.05,373754150.37,373754150.37
C014,Utilities,USA,2050,High Risk,40421840,2703260,274.41789473684184,11092476234.19,741822918.13,741822918.13
C015,Industrials,Australia,2025,Low Risk,12870000,0,38.100789473684245,490357160.53,0.0,0.0
C015,Industrials,Australia,2025,Medium Risk,12870000,0,40.003947368420995,514850802.63,0.0,0.0
C015,Industrials,Australia,2025,High Risk,12870000,0,39.480263157895024,508110986.84,0.0,0.0
C015,Industrials,Australia,2026,Low Risk,12743765,1262350,38.924736842105176,496047699.0,49136641.55,49136641.55
C015,Industrials,Australia,2026,Medium Risk,12743765,1262350,42.53368421052619,542039276.16,53692396.26,53692396.26
C015,Industrials,Australia,2026,High Risk,12743765,1262350,46.93157894736942,598085013.18,59244078.68,59244078.68
C015,Industrials,Australia,2027,Low Risk,12617530,1262350,39.748684210526335,501530215.49,50176751.51,50176751.51
C015,Industrials,Australia,2027,Medium Risk,12617530,1262350,45.063421052631384,568589067.03,56885809.57,56885809.57
C015,Industrials,Australia,2027,High Risk,12617530,1262350,54.38289473684199,686177805.83,68650247.17,68650247.17
C015,Industrials,Australia,2028,Low Risk,12491294,1262360,40.57263157894727,506804669.41,51217267.2,51217267.2
C015,Industrials,Australia,2028,Medium Risk,12491294,1262360,47.59315789473658,594500127.65,60079698.8,60079698.8
C015,Industrials,Australia,2028,High Risk,12491294,1262360,61.83421052631638,772389302.94,78057034.0,78057034.0
C015,Industrials,Australia,2029,Low Risk,12365059,1262350,41.396578947368425,511871141.08,52256971.43,52256971.43
C015,Industrials,Australia,2029,Medium Risk,12365059,1262350,50.12289473684268,619772550.67,63272636.17,63272636.17
C015,Industrials,Australia,2029,High Risk,12365059,1262350,69.28552631578896,856719620.74,87462584.14,87462584.14
C015,Industrials,Australia,2030,Low Risk,12238824,1262350,42.22052631578936,516729590.77,53297081.39,53297081.39
C015,Industrials,Australia,2030,Medium Risk,12238824,1262350,52.652631578947876,644406291.03,66466049.47,66466049.47
C015,Industrials,Australia,2030,High Risk,12238824,1262350,76.73684210526335,939168704.84,96868752.63,96868752.63
C015,Industrials,Australia,2031,Low Risk,12112589,1262350,43.044473684210516,521380018.46,54337191.36,54337191.36
C015,Industrials,Australia,2031,Medium Risk,12112589,1262350,55.18236842105307,668401348.73,69659462.78,69659462.78
C015,Industrials,Australia,2031,High Risk,12112589,1262350,84.18815789473774,1019736555.25,106274921.12,106274921.12
C015,Industrials,Australia,2032,Low Risk,11986354,1262350,43.86842105263145,525822424.16,55377301.32,55377301.32
C015,Industrials,Australia,2032,Medium Risk,11986354,1262350,57.712105263158264,691757723.77,72852876.08,72852876.08
C015,Industrials,Australia,2032,High Risk,11986354,1262350,91.63947368421032,1098423171.95,115681089.61,115681089.61
C015,Industrials,Australia,2033,Low Risk,11860118,1262360,44.692368421052606,530056763.17,56417858.2,56417858.2
C015,Industrials,Australia,2033,Medium Risk,11860118,1262360,60.24184210526346,714475355.91,76046891.8,76046891.8
C015,Industrials,Australia,2033,High Risk,11860118,1262360,99.09078947368471,1175228455.87,125088249.0,125088249.0
C015,Industrials,Australia,2034,Low Risk,11733883,1262350,45.516315789473765,534083124.06,57457521.24,57457521.24
C015,Industrials,Australia,2034,Medium Risk,11733883,1262350,62.77157894736865,736554363.09,79239702.68,79239702.68
C015,Industrials,Australia,2034,High Risk,11733883,1262350,106.54210526315728,1250152597.73,134493426.58,134493426.58
C015,Industrials,Australia,2035,Low Risk,11607648,1262350,46.3402631578947,537901462.96,58497631.2,58497631.2
C015,Industrials,Australia,2035,Medium Risk,11607648,1262350,65.30131578947385,757994687.62,82433115.99,82433115.99
C015,Industrials,Australia,2035,High Risk,11607648,1262350,113.99342105263167,1323195505.89,143899595.07,143899595.07
C015,Industrials,Australia,2036,Low Risk,11481413,1262350,47.164210526315856,541511779.87,59537741.16,59537741.16
C015,Industrials,Australia,2036,Medium Risk,11481413,1262350,67.83105263157904,778796329.49,85626529.29,85626529.29
C015,Industrials,Australia,2036,High Risk,11481413,1262350,121.44473684210607,1394357180.36,153305763.55,153305763.55
C015,Industrials,Australia,2037,Low Risk,11355178,1262350,47.98815789473679,544914074.79,60577851.12,60577851.12
C015,Industrials,Australia,2037,Medium Risk,11355178,1262350,70.36078947368424,798959288.69,88819942.59,88819942.59
C015,Industrials,Australia,2037,High Risk,11355178,1262350,128.89605263157864,1463637621.13,162711932.04,162711932.04
C015,Industrials,Australia,2038,Low Risk,11228942,1262360,48.812105263157946,548108298.9,61618449.2,61618449.2
C015,Industrials,Australia,2038,Medium Risk,11228942,1262360,72.89052631578943,818483492.35,92014084.8,92014084.8
C015,Industrials,Australia,2038,High Risk,11228942,1262360,136.34736842105303,1531036691.85,172119464.0,172119464.0
C015,Industrials,Australia,2039,Low Risk,11102707,1262350,49.63605263157888,551094549.0,62658071.04,62658071.04
C015,Industrials,Australia,2039,Medium Risk,11102707,1262350,75.42026315789462,837369083.7,95206769.2,95206769.2
C015,Industrials,Australia,2039,High Risk,11102707,1262350,143.79868421052743,1596554657.78,181524269.01,181524269.01
C015,Industrials,Australia,2040,Low Risk,10976472,1262350,50.460000000000036,553872777.12,63698181.0,63698181.0
C015,Industrials,Australia,2040,Medium Risk,10976472,1262350,77.94999999999982,855615992.4,98400182.5,98400182.5
